Price,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE
Date,,,,,,,,,,,,
2022-01-03,161.00320434570312,51.70851135253906,171.5399932861328,56.650001525878906,171.60000610351562,58.54999923706055,169.10000610351562,56.34000015258789,170.2100067138672,58.5,6012200,57219200
2022-01-04,160.57147216796875,49.7734375,171.0800018310547,54.529998779296875,172.2899932861328,56.43000030517578,170.60000610351562,53.939998626708984,171.05999755859375,56.220001220703125,6748400,66993100
2022-01-05,161.64144897460938,50.77748107910156,172.22000122070312,55.630001068115234,173.47000122070312,56.439998626708984,171.6199951171875,55.369998931884766,172.0,55.84000015258789,7016100,52956400
2022-01-06,161.08767700195312,50.056392669677734,171.6300048828125,54.84000015258789,172.5,55.630001068115234,170.8000030517578,54.4900016784668,172.14999389648438,55.15999984741211,7301600,37000400
2022-01-07,163.26515197753906,50.85963439941406,173.9499969482422,55.720001220703125,174.3000030517578,55.77000045776367,171.1300048828125,54.630001068115234,171.4600067138672,55.36000061035156,6986000,27703400
2022-01-10,162.45797729492188,51.33427429199219,173.08999633789062,56.2400016784668,173.69000244140625,56.2599983215332,172.16000366210938,54.7400016784668,173.69000244140625,55.709999084472656,7698400,34044700
2022-01-11,160.7310333251953,51.74501419067383,171.25,56.689998626708984,173.38999938964844,57.43000030517578,170.11000061035156,55.810001373291016,172.99000549316406,56.75,8341100,33576600
2022-01-12,159.36070251464844,51.70851135253906,169.7899932861328,56.650001525878906,170.0800018310547,57.15999984741211,168.33999633789062,55.900001525878906,169.61000061035156,56.34000015258789,8116200,27608500
2022-01-13,158.3939666748047,50.695335388183594,168.75999450683594,55.540000915527344,170.4199981689453,56.75,168.4600067138672,55.220001220703125,169.0,56.529998779296875,6159400,28117900
2022-01-14,157.5304412841797,50.15679931640625,167.83999633789062,54.95000076293945,168.64999389648438,55.380001068115234,167.14999389648438,54.5099983215332,168.6300048828125,54.97999954223633,5847700,27072500
2022-01-18,156.83592224121094,49.390071868896484,167.10000610351562,54.11000061035156,167.72000122070312,54.54999923706055,166.00999450683594,53.43000030517578,167.10000610351562,54.5,7815600,35598000
2022-01-19,156.34788513183594,48.86979293823242,166.5800018310547,53.540000915527344,168.72000122070312,54.4900016784668,166.32000732421875,53.45000076293945,167.1999969482422,53.650001525878906,5926500,27300400
2022-01-20,155.0995635986328,49.335304260253906,165.25,54.04999923706055,167.86000061035156,54.52000045776367,164.92999267578125,53.06999969482422,167.2899932861328,53.959999084472656,6011300,35105300
2022-01-21,154.74290466308594,48.185211181640625,164.8699951171875,52.790000915527344,167.99000549316406,54.869998931884766,164.47000122070312,52.459999084472656,166.19000244140625,54.41999816894531,10550300,41059000
2022-01-24,152.95960998535156,47.044246673583984,162.97000122070312,51.540000915527344,164.1699981689453,52.060001373291016,158.25999450683594,49.81999969482422,164.0,51.75,14054600,59036400
2022-01-25,157.33338928222656,47.9570198059082,167.6300048828125,52.540000915527344,168.41000366210938,52.84000015258789,161.5800018310547,51.2400016784668,162.36000061035156,51.36000061035156,14081200,43983200
2022-01-26,158.03732299804688,48.38602066040039,168.3800048828125,53.0099983215332,169.22000122070312,53.619998931884766,166.22999572753906,52.459999084472656,167.5399932861328,52.56999969482422,9963200,39644800
2022-01-27,160.11154174804688,49.08500289916992,170.58999633789062,53.369998931884766,171.91000366210938,54.58000183105469,169.0,53.0,169.38999938964844,53.02000045776367,9066700,36957200
2022-01-28,161.2378387451172,49.967926025390625,171.7899932861328,54.33000183105469,171.83999633789062,54.66999816894531,169.3000030517578,53.099998474121094,170.86000061035156,53.77000045776367,9783100,28590400
2022-01-31,161.70713806152344,48.459598541259766,172.2899932861328,52.689998626708984,172.6199951171875,54.13999938964844,170.82000732421875,52.38999938964844,171.5,54.0,8054800,38644600
2022-02-01,160.38375854492188,48.8090934753418,170.8800048828125,53.06999969482422,171.97999572753906,53.15999984741211,169.42999267578125,52.38999938964844,171.74000549316406,52.7400016784668,8154700,27883300
2022-02-02,162.15765380859375,49.53566360473633,172.77000427246094,53.86000061035156,172.99000549316406,54.130001068115234,169.64999389648438,52.45000076293945,169.64999389648438,52.84000015258789,7382800,32039300
2022-02-03,162.1482696533203,49.094200134277344,172.75999450683594,53.380001068115234,173.6199951171875,53.88999938964844,171.0399932861328,53.09000015258789,172.25999450683594,53.33000183105469,6240400,22635800
2022-02-04,161.08767700195312,48.744712829589844,171.6300048828125,53.0,172.97999572753906,53.43000030517578,170.1199951171875,52.630001068115234,171.0,53.02000045776367,6392200,24932200
2022-02-07,160.5526885986328,48.93784713745117,171.05999755859375,53.209999084472656,171.74000549316406,53.58000183105469,170.00999450683594,52.2400016784668,171.41000366210938,53.29999923706055,6065700,32358500
2022-02-08,160.97506713867188,47.54908752441406,171.50999450683594,51.70000076293945,172.0500030517578,51.79999923706055,170.47999572753906,49.689998626708984,171.02000427246094,50.63999938964844,6296100,67922000
2022-02-09,160.95626831054688,47.33755874633789,171.49000549316406,51.470001220703125,172.24000549316406,51.720001220703125,171.25,50.900001525878906,172.07000732421875,51.63999938964844,5387500,38522200
2022-02-10,159.013427734375,46.53740310668945,169.4199981689453,50.599998474121094,171.22000122070312,51.369998931884766,169.3000030517578,50.38999938964844,171.2100067138672,51.040000915527344,10355300,34200600
2022-02-11,157.40846252441406,46.70294952392578,167.7100067138672,50.779998779296875,170.14999389648438,51.2400016784668,167.5399932861328,50.08000183105469,169.1199951171875,50.33000183105469,13125300,34997800
2022-02-14,155.4280548095703,45.8016357421875,165.60000610351562,49.79999923706055,167.97000122070312,50.5,163.80999755859375,48.47999954223633,167.7100067138672,49.81999969482422,8967600,42973100
2022-02-15,157.0330352783203,45.79243469238281,167.30999755859375,49.790000915527344,168.10000610351562,50.040000915527344,166.00999450683594,49.209999084472656,166.1300048828125,49.79999923706055,6631400,29150000
2022-02-16,156.93917846679688,45.6912727355957,167.2100067138672,49.68000030517578,167.83999633789062,50.779998779296875,165.7100067138672,49.43000030517578,166.49000549316406,49.59000015258789,8482400,27672600
2022-02-17,155.98182678222656,44.97389602661133,166.19000244140625,48.900001525878906,167.4499969482422,49.959999084472656,164.9199981689453,48.75,167.2100067138672,49.810001373291016,6227600,21231700
2022-02-18,154.3098907470703,44.63359832763672,163.36000061035156,48.529998779296875,165.36000061035156,49.52000045776367,162.94000244140625,48.20000076293945,164.97999572753906,48.779998779296875,6423200,26955300
2022-02-22,152.212890625,43.71389389038086,161.13999938964844,47.529998779296875,163.74000549316406,48.310001373291016,160.44000244140625,47.349998474121094,163.57000732421875,47.540000915527344,6868900,34814800
2022-02-23,152.2884521484375,43.106876373291016,161.22000122070312,46.869998931884766,162.63999938964844,48.15999984741211,160.85000610351562,46.779998779296875,161.50999450683594,47.59000015258789,8016900,25793000
2022-02-24,149.3790740966797,42.26993942260742,158.13999938964844,45.959999084472656,160.1300048828125,46.7599983215332,155.72000122070312,45.400001525878906,159.77999877929688,45.86000061035156,12883400,44227300
2022-02-25,156.8036346435547,43.888633728027344,166.0,47.720001220703125,166.99000549316406,48.029998779296875,159.6999969482422,45.7400016784668,160.0,45.810001373291016,11340400,31199200
2022-02-28,155.45285034179688,43.171260833740234,164.57000732421875,46.939998626708984,165.17999267578125,47.16999816894531,162.3800048828125,46.34000015258789,162.8699951171875,46.81999969482422,9373500,35296100
2022-03-01,154.9144287109375,42.07680130004883,164.0,45.75,164.75,47.13999938964844,162.41000366210938,45.439998626708984,163.0399932861328,46.689998626708984,8737800,29854500
2022-03-02,156.84141540527344,43.870243072509766,166.0399932861328,47.70000076293945,167.6300048828125,47.93000030517578,164.0399932861328,46.0,164.41000366210938,46.11000061035156,6793300,36516200
2022-03-03,159.14622497558594,43.98980712890625,168.47999572753906,47.83000183105469,169.33999633789062,48.59000015258789,166.32000732421875,47.47999954223633,166.6999969482422,47.68000030517578,7333700,30553300
2022-03-04,160.09085083007812,44.74396896362305,169.47999572753906,48.650001525878906,169.86000061035156,48.77000045776367,166.85000610351562,47.40999984741211,167.63999938964844,47.5,6302500,33217300
2022-03-07,162.6696014404297,44.12776565551758,172.2100067138672,47.97999954223633,173.1199951171875,48.84000015258789,167.36000061035156,47.52000045776367,168.3000030517578,48.25,11663400,33171300
2022-03-08,159.37294006347656,43.63111877441406,168.72000122070312,47.439998626708984,173.1199951171875,48.41999816894531,168.50999450683594,46.470001220703125,172.0399932861328,47.58000183105469,11100300,32913300
2022-03-09,159.97747802734375,44.8359375,169.36000061035156,48.75,170.22999572753906,49.220001220703125,167.88999938964844,48.0,170.00999450683594,48.130001068115234,7248200,24718900
2022-03-10,160.2608642578125,45.24980926513672,169.66000366210938,49.20000076293945,170.14999389648438,49.290000915527344,168.0800018310547,48.04999923706055,168.55999755859375,48.310001373291016,6171400,24542300
2022-03-11,159.96803283691406,46.23390197753906,169.35000610351562,50.27000045776367,171.4600067138672,50.900001525878906,169.02000427246094,48.939998626708984,169.1300048828125,49.13999938964844,5188000,33701900
2022-03-14,162.17840576171875,48.05492401123047,171.69000244140625,52.25,174.1199951171875,52.90999984741211,170.35000610351562,50.38999938964844,170.67999267578125,50.720001220703125,7729500,42314500
2022-03-15,166.3818817138672,48.01813507080078,176.13999938964844,52.209999084472656,176.52000427246094,52.91999816894531,172.5500030517578,51.18000030517578,173.3300018310547,52.619998931884766,10554400,30172100
2022-03-16,164.85162353515625,48.6711311340332,174.52000427246094,52.91999816894531,176.9499969482422,53.27000045776367,172.55999755859375,52.18000030517578,175.4600067138672,52.540000915527344,9603300,29891400
2022-03-17,167.00531005859375,49.885154724121094,176.8000030517578,54.2400016784668,176.83999633789062,54.25,174.1999969482422,52.790000915527344,175.2100067138672,52.91999816894531,7472100,30598600
2022-03-18,165.1538848876953,50.13347244262695,174.83999633789062,54.5099983215332,177.0,55.0,173.66000366210938,53.709999084472656,177.0,54.380001068115234,13809500,51815000
2022-03-21,166.08905029296875,49.83916473388672,175.8300018310547,54.189998626708984,177.16000366210938,55.29999923706055,174.32000732421875,53.900001525878906,174.66000366210938,54.2400016784668,7574900,34592500
2022-03-22,165.30503845214844,48.781497955322266,175.0,53.040000915527344,176.3699951171875,54.31999969482422,173.91000366210938,52.5,175.8300018310547,54.20000076293945,8442100,32253600
2022-03-23,164.68161010742188,47.9997444152832,174.33999633789062,52.189998626708984,175.5399932861328,53.5,174.08999633789062,52.15999984741211,175.22999572753906,53.02000045776367,5254200,29183700
2022-03-24,165.53173828125,48.36763000488281,175.24000549316406,52.59000015258789,175.5399932861328,52.849998474121094,174.07000732421875,52.290000915527344,175.0,52.540000915527344,5012300,25177500
2022-03-25,167.11865234375,48.54237365722656,176.9199981689453,52.779998779296875,177.6999969482422,53.25,175.22000122070312,52.5099983215332,175.69000244140625,52.7400016784668,4809500,17429600
2022-03-28,167.97825622558594,49.00223159790039,177.8300018310547,53.279998779296875,178.17999267578125,53.560001373291016,176.35000610351562,52.5,176.64999389648438,52.529998779296875,5604200,21863700
2022-03-29,167.8932342529297,48.505592346191406,177.74000549316406,52.7400016784668,179.39999389648438,54.08000183105469,176.8000030517578,52.619998931884766,178.6199951171875,54.0,5933400,39970000
2022-03-30,169.64076232910156,48.229671478271484,179.58999633789062,52.439998626708984,179.86000061035156,53.720001220703125,177.67999267578125,51.970001220703125,178.44000244140625,53.20000076293945,6277600,27599600
2022-03-31,167.41146850585938,47.61346435546875,177.22999572753906,51.77000045776367,180.2100067138672,52.880001068115234,176.97999572753906,51.7400016784668,179.58999633789062,52.0,11490400,26055200
2022-04-01,168.3183135986328,47.429527282714844,178.19000244140625,51.56999969482422,178.42999267578125,52.15999984741211,175.60000610351562,51.099998474121094,177.0500030517578,52.119998931884766,6525600,19073100
2022-04-04,166.693603515625,46.8501091003418,176.47000122070312,50.939998626708984,178.19000244140625,51.869998931884766,175.52000427246094,50.369998931884766,178.19000244140625,51.779998779296875,6860600,20462800
2022-04-05,167.77041625976562,47.12602233886719,177.61000061035156,51.2400016784668,179.64999389648438,52.150001525878906,176.2899932861328,50.75,176.47000122070312,50.810001373291016,7446100,21176700
2022-04-06,172.13449096679688,48.62514114379883,182.22999572753906,52.869998931884766,182.60000610351562,53.09000015258789,178.6199951171875,51.15999984741211,179.38999938964844,51.15999984741211,10330900,31717500
2022-04-07,171.69052124023438,50.731292724609375,181.75999450683594,55.15999984741211,182.9499969482422,55.40999984741211,180.22999572753906,52.5,181.6699981689453,52.5,7385200,36305700
2022-04-08,172.0305938720703,50.740478515625,182.1199951171875,55.16999816894531,183.19000244140625,55.58000183105469,180.42999267578125,54.459999084472656,181.3300018310547,54.849998474121094,7144500,24612200
2022-04-11,169.87689208984375,49.600040435791016,179.83999633789062,53.93000030517578,184.1999969482422,56.31999969482422,179.60000610351562,53.779998779296875,183.0,55.459999084472656,5932000,22054300
2022-04-12,169.93356323242188,48.845882415771484,179.89999389648438,53.11000061035156,180.80999755859375,53.93000030517578,178.1999969482422,52.650001525878906,179.1999969482422,53.29999923706055,5957500,22810700
2022-04-13,170.65145874023438,48.83667755126953,180.66000366210938,53.099998474121094,180.83999633789062,53.81999969482422,179.24000549316406,52.70000076293945,179.89999389648438,53.130001068115234,5643100,15777800
2022-04-14,169.93356323242188,48.85506820678711,179.89999389648438,53.119998931884766,181.39999389648438,53.90999984741211,179.72999572753906,53.040000915527344,180.0,53.400001525878906,6188200,17240100
2022-04-18,167.81768798828125,47.67784118652344,177.66000366210938,51.84000015258789,180.38999938964844,53.11000061035156,176.74000549316406,51.630001068115234,179.72999572753906,52.83000183105469,6318700,17065000
2022-04-19,172.93739318847656,46.15113067626953,183.0800018310547,50.18000030517578,185.94000244140625,51.880001068115234,179.9499969482422,49.369998931884766,180.72000122070312,51.65999984741211,14380800,33441500
2022-04-20,173.7025146484375,45.75564956665039,183.88999938964844,49.75,184.32000732421875,50.15999984741211,181.89999389648438,49.209999084472656,182.24000549316406,50.0,8044900,24751800
2022-04-21,173.201904296875,45.16702651977539,183.36000061035156,49.11000061035156,184.8699951171875,50.0099983215332,182.55999755859375,48.91999816894531,183.92999267578125,49.93000030517578,6969200,19105600
2022-04-22,171.4827117919922,44.265716552734375,181.5399932861328,48.130001068115234,183.14999389648438,49.099998474121094,181.3800048828125,47.900001525878906,182.47000122070312,48.95000076293945,8003600,22156800
2022-04-25,175.70506286621094,45.0198860168457,186.00999450683594,48.95000076293945,186.69000244140625,49.189998626708984,182.10000610351562,47.119998931884766,182.33999633789062,47.849998474121094,11176500,27390600
2022-04-26,174.44876098632812,45.09345245361328,184.67999267578125,49.029998779296875,186.57000732421875,50.25,184.17999267578125,48.91999816894531,185.10000610351562,48.9900016784668,10190000,25366500
2022-04-27,172.01170349121094,45.74645233154297,182.10000610351562,49.7400016784668,184.82000732421875,49.90999984741211,181.74000549316406,48.209999084472656,184.24000549316406,49.11000061035156,11090100,25819200
2022-04-28,173.29635620117188,46.45463180541992,183.4600067138672,50.5099983215332,184.5,50.77000045776367,181.9199981689453,49.4900016784668,182.25,50.439998626708984,9403900,28225400
2022-04-29,170.46255493164062,45.130245208740234,180.4600067138672,49.06999969482422,182.5500030517578,50.34000015258789,180.1999969482422,49.0,182.5,49.869998931884766,8463100,28343300
2022-05-02,168.7433624267578,44.458858489990234,178.63999938964844,48.34000015258789,181.41000366210938,48.7599983215332,177.02999877929688,47.459999084472656,180.47000122070312,47.68000030517578,7145400,36228400
2022-05-03,168.41278076171875,45.33258056640625,178.2899932861328,49.290000915527344,180.6300048828125,50.040000915527344,177.67999267578125,47.70000076293945,178.8000030517578,48.869998931884766,5898700,33716900
2022-05-04,170.21694946289062,45.67287826538086,180.1999969482422,49.65999984741211,180.5,49.869998931884766,177.14999389648438,47.90999984741211,178.14999389648438,48.88999938964844,5923000,28613700
2022-05-05,166.96754455566406,44.56003189086914,176.75999450683594,48.45000076293945,179.7100067138672,49.54999923706055,175.27000427246094,47.54999923706055,179.4199981689453,49.459999084472656,7089200,28333000
2022-05-06,166.59912109375,45.102657318115234,176.3699951171875,49.040000915527344,176.8699951171875,49.220001220703125,174.69000244140625,48.040000915527344,175.13999938964844,48.09000015258789,6434000,19891400
2022-05-09,167.5059356689453,44.734771728515625,177.3300018310547,48.63999938964844,178.55999755859375,49.16999816894531,174.58999633789062,47.77000045776367,175.4499969482422,48.380001068115234,7855200,25012300
2022-05-10,167.27923583984375,45.51652908325195,177.08999633789062,49.4900016784668,179.17999267578125,49.900001525878906,176.5,48.689998626708984,178.22999572753906,49.040000915527344,8186700,27335900
2022-05-11,166.37242126464844,45.479736328125,176.1300048828125,49.45000076293945,178.32000732421875,50.2400016784668,175.8800048828125,49.029998779296875,175.9600067138672,49.06999969482422,6138900,29699500
2022-05-12,168.01602172851562,46.722198486328125,177.8699951171875,50.38999938964844,177.9499969482422,50.43000030517578,174.7100067138672,48.720001220703125,176.47000122070312,49.0,6898600,33468400
2022-05-13,167.0525665283203,46.28641128540039,176.85000610351562,49.91999816894531,178.88999938964844,50.790000915527344,175.8000030517578,49.68000030517578,178.6999969482422,50.380001068115234,7732200,22423700
2022-05-16,168.21438598632812,46.98181915283203,178.0800018310547,50.66999816894531,179.1300048828125,51.04999923706055,176.1699981689453,49.869998931884766,176.85000610351562,49.869998931884766,5516700,19435600
2022-05-17,168.9134063720703,47.60305404663086,178.82000732421875,51.34000015258789,179.6999969482422,51.52000045776367,176.58999633789062,50.18000030517578,178.72000122070312,50.95000076293945,5751100,19918200
2022-05-18,165.77732849121094,46.73147964477539,175.5,50.400001525878906,179.3699951171875,51.41999816894531,175.1699981689453,50.15999984741211,178.83999633789062,51.220001220703125,8608800,22276000
2022-05-19,164.3037567138672,46.963279724121094,173.94000244140625,50.650001525878906,174.8000030517578,50.88999938964844,172.69000244140625,49.59000015258789,174.72000122070312,50.0,6874500,19865500
2022-05-20,167.1753387451172,48.65079879760742,176.97999572753906,52.470001220703125,177.16000366210938,52.70000076293945,174.0500030517578,51.130001068115234,174.85000610351562,51.27000045776367,7522100,31250400
2022-05-23,170.5882568359375,49.03096008300781,179.44000244140625,52.880001068115234,179.92999267578125,53.70000076293945,177.4600067138672,52.47999954223633,177.60000610351562,52.58000183105469,7040800,24035800
2022-05-24,172.45155334472656,49.522377014160156,181.39999389648438,53.40999984741211,181.74000549316406,53.61000061035156,179.10000610351562,52.709999084472656,179.25,52.709999084472656,6419800,26729800
2022-05-25,170.75936889648438,49.80054473876953,179.6199951171875,53.709999084472656,181.5500030517578,54.04999923706055,179.05999755859375,53.04999923706055,180.52999877929688,53.20000076293945,6558900,24003900
2022-05-26,170.6072540283203,50.06016159057617,179.4600067138672,53.9900016784668,181.0,54.91999816894531,178.60000610351562,53.880001068115234,181.0,54.060001373291016,6897600,23516300
2022-05-27,172.1568603515625,49.985984802246094,181.08999633789062,53.90999984741211,181.16000366210938,54.40999984741211,178.22999572753906,53.52000045776367,179.75999450683594,53.91999816894531,5853600,21407500
2022-05-31,170.67379760742188,49.1793098449707,179.52999877929688,53.040000915527344,180.1699981689453,53.5,175.00999450683594,51.939998626708984,178.0,53.31999969482422,16391400,66058200
2022-06-01,168.94358825683594,48.558074951171875,177.7100067138672,52.369998931884766,179.8300018310547,53.279998779296875,175.89999389648438,51.84000015258789,179.14999389648438,53.25,5175400,17430600
2022-06-02,168.41119384765625,48.845516204833984,177.14999389648438,52.68000030517578,177.80999755859375,52.7400016784668,174.58999633789062,51.040000915527344,177.74000549316406,52.369998931884766,8666500,21903400
2022-06-03,167.71722412109375,49.327667236328125,176.4199981689453,53.20000076293945,178.6699981689453,53.529998779296875,176.14999389648438,52.459999084472656,177.07000732421875,52.459999084472656,4234200,18125000
2022-06-06,167.69818115234375,49.38329315185547,176.39999389648438,53.2599983215332,178.5,53.720001220703125,176.0,53.0,177.2100067138672,53.189998626708984,5386500,16544400
2022-06-07,169.54249572753906,50.032344818115234,178.33999633789062,53.959999084472656,179.3000030517578,53.970001220703125,176.39999389648438,53.0099983215332,176.97999572753906,53.279998779296875,5447800,15091200
2022-06-08,168.53480529785156,49.57801818847656,177.27999877929688,53.470001220703125,179.4499969482422,54.560001373291016,176.8000030517578,53.40999984741211,178.10000610351562,54.060001373291016,4333100,12789800
2022-06-09,165.1409149169922,48.011024475097656,173.7100067138672,51.779998779296875,178.64999389648438,53.650001525878906,173.63999938964844,51.70000076293945,177.2100067138672,53.27000045776367,5509600,17572700
2022-06-10,164.03811645507812,46.33277130126953,172.5500030517578,49.970001220703125,173.97000122070312,51.369998931884766,170.6199951171875,49.95000076293945,172.1699981689453,51.310001373291016,6647300,23826000
2022-06-13,162.3839569091797,44.42271423339844,170.80999755859375,47.90999984741211,172.25,49.279998779296875,170.0800018310547,47.709999084472656,170.0800018310547,48.81999969482422,7997000,26989000
2022-06-14,159.89321899414062,44.43198776245117,168.19000244140625,47.91999816894531,171.11000061035156,48.470001220703125,167.25999450683594,47.220001220703125,171.05999755859375,47.75,7116800,23290300
2022-06-15,161.60443115234375,44.97903823852539,169.99000549316406,48.5099983215332,171.44000244140625,48.97999954223633,168.63999938964844,47.18000030517578,169.63999938964844,47.880001068115234,7796100,25748000
2022-06-16,161.68997192382812,44.024009704589844,170.0800018310547,47.47999954223633,170.2100067138672,48.0,167.41000366210938,47.060001373291016,168.39999389648438,47.689998626708984,7056700,20424500
2022-06-17,161.10055541992188,43.14316177368164,169.4600067138672,46.529998779296875,172.1999969482422,48.029998779296875,169.24000549316406,46.279998779296875,170.6300048828125,47.380001068115234,12486600,45047700
2022-06-21,164.47543334960938,44.608154296875,173.00999450683594,48.11000061035156,173.86000061035156,48.439998626708984,169.55999755859375,46.95000076293945,170.75,47.31999969482422,8219700,19622100
2022-06-22,167.07078552246094,45.4982795715332,175.74000549316406,49.06999969482422,177.9199981689453,49.58000183105469,171.69000244140625,47.77000045776367,172.0,48.029998779296875,10593100,20382900
2022-06-23,170.7974090576172,46.44403839111328,179.66000366210938,50.09000015258789,179.82000732421875,50.16999816894531,176.52000427246094,48.97999954223633,177.0,49.22999954223633,10223500,20061700
2022-06-24,173.2976531982422,47.83485794067383,182.2899932861328,51.59000015258789,182.52999877929688,51.63999938964844,179.97999572753906,50.29999923706055,180.77999877929688,50.650001525878906,9374400,24343200
2022-06-27,173.1360321044922,48.1037483215332,182.1199951171875,51.880001068115234,183.35000610351562,52.22999954223633,181.5,51.2599983215332,181.63999938964844,51.47999954223633,5908600,16154300
2022-06-28,168.21157836914062,46.97254943847656,176.94000244140625,50.65999984741211,182.97000122070312,51.970001220703125,176.30999755859375,50.40999984741211,182.1699981689453,51.83000183105469,9245700,16417900
2022-06-29,168.25909423828125,47.23217010498047,176.99000549316406,50.939998626708984,178.3000030517578,51.439998626708984,176.42999267578125,50.65999984741211,177.22000122070312,50.72999954223633,7097900,13925700
2022-06-30,168.75344848632812,48.613712310791016,177.50999450683594,52.43000030517578,178.2899932861328,52.88999938964844,175.02999877929688,51.09000015258789,176.86000061035156,51.689998626708984,10777200,33495700
2022-07-01,170.66429138183594,48.50244903564453,179.52000427246094,52.310001373291016,179.72000122070312,52.369998931884766,176.69000244140625,51.25,177.4499969482422,52.040000915527344,5498400,16143300
2022-07-05,169.3523712158203,47.8812141418457,178.13999938964844,51.63999938964844,179.1300048828125,51.88999938964844,174.61000061035156,50.400001525878906,178.8300018310547,51.75,5676400,18406800
2022-07-06,169.5044708251953,48.91041564941406,178.3000030517578,52.75,179.44000244140625,52.959999084472656,177.41000366210938,51.58000183105469,178.07000732421875,51.63999938964844,5335600,21305500
2022-07-07,169.6946258544922,49.531646728515625,178.5,53.41999816894531,179.1199951171875,53.540000915527344,177.50999450683594,52.790000915527344,177.86000061035156,52.95000076293945,5725800,17847600
2022-07-08,169.4854736328125,49.29984664916992,178.27999877929688,53.16999816894531,179.99000549316406,53.91999816894531,177.77000427246094,52.7599983215332,178.3300018310547,53.04999923706055,3828300,11322700
2022-07-11,169.55203247070312,49.04022979736328,178.35000610351562,52.88999938964844,179.02000427246094,53.7400016784668,177.52000427246094,52.75,177.6999969482422,53.0,3645200,12921400
2022-07-12,167.17535400390625,48.25209426879883,175.85000610351562,52.040000915527344,178.4499969482422,52.779998779296875,175.1999969482422,51.709999084472656,177.97999572753906,52.689998626708984,4708800,14633500
2022-07-13,166.78558349609375,48.020294189453125,175.44000244140625,51.790000915527344,176.3300018310547,52.310001373291016,174.5,51.5099983215332,175.66000366210938,51.86000061035156,5291700,12927300
2022-07-14,167.0137176513672,47.6494140625,175.67999267578125,51.38999938964844,176.00999450683594,51.59000015258789,172.3000030517578,50.630001068115234,172.52999877929688,50.75,5359600,14023800
2022-07-15,169.4379119873047,47.983211517333984,178.22999572753906,51.75,178.50999450683594,51.90999984741211,176.5500030517578,50.43000030517578,177.7100067138672,51.040000915527344,5691100,19885700
2022-07-18,165.63525390625,47.05599594116211,174.22999572753906,50.75,178.19000244140625,51.970001220703125,173.91000366210938,50.52000045776367,177.74000549316406,51.959999084472656,7605700,15742900
2022-07-19,163.22055053710938,47.6308708190918,171.69000244140625,51.369998931884766,176.75,51.5099983215332,169.8800048828125,50.61000061035156,176.3300018310547,51.040000915527344,13256400,13402100
2022-07-20,162.28890991210938,47.12089920043945,170.7100067138672,50.81999969482422,172.5500030517578,51.459999084472656,169.75999450683594,50.5099983215332,172.1999969482422,51.38999938964844,7455800,12774400
2022-07-21,162.8592987060547,47.399070739746094,171.30999755859375,51.119998931884766,171.38999938964844,51.13999938964844,169.77000427246094,50.18000030517578,170.0500030517578,50.56999969482422,5729200,15103800
2022-07-22,163.6293487548828,47.501060485839844,172.1199951171875,51.22999954223633,172.49000549316406,51.529998779296875,171.05999755859375,50.95000076293945,171.60000610351562,51.2599983215332,4257000,10932100
2022-07-25,163.9525604248047,48.00175476074219,172.4600067138672,51.77000045776367,172.97999572753906,51.880001068115234,171.72000122070312,51.34000015258789,172.1199951171875,51.34000015258789,4437300,12995800
2022-07-26,165.11239624023438,48.493167877197266,173.67999267578125,52.29999923706055,174.97999572753906,52.849998474121094,172.49000549316406,51.709999084472656,172.55999755859375,51.84000015258789,4525500,16632500
2022-07-27,164.65606689453125,48.16865539550781,173.1999969482422,51.95000076293945,174.10000610351562,52.25,171.1300048828125,51.189998626708984,172.6300048828125,51.939998626708984,4648500,19203500
2022-07-28,165.60671997070312,47.39310073852539,174.1999969482422,50.720001220703125,176.08999633789062,52.33000183105469,171.44000244140625,49.099998474121094,173.39999389648438,50.849998474121094,5513000,38984900
2022-07-29,165.9109344482422,47.19687271118164,174.52000427246094,50.5099983215332,174.85000610351562,50.709999084472656,172.91000366210938,49.279998779296875,173.7899932861328,50.560001373291016,6451400,25037900
2022-08-01,165.33106994628906,47.290313720703125,173.91000366210938,50.61000061035156,175.16000366210938,51.29999923706055,173.5399932861328,50.150001525878906,174.1699981689453,50.31999969482422,5461400,19709900
2022-08-02,164.38987731933594,46.4306526184082,172.9199981689453,49.689998626708984,175.49000549316406,51.470001220703125,172.6999969482422,49.630001068115234,175.00999450683594,50.900001525878906,5794200,17802000
2022-08-03,165.9774932861328,46.58950424194336,174.58999633789062,49.86000061035156,175.25999450683594,50.06999969482422,171.77000427246094,49.34000015258789,172.5500030517578,49.790000915527344,5010000,16500100
2022-08-04,163.3156280517578,46.58950424194336,171.7899932861328,49.86000061035156,175.08999633789062,50.04999923706055,171.60000610351562,49.209999084472656,174.80999755859375,49.900001525878906,5651600,17026300
2022-08-05,162.66917419433594,46.0382080078125,171.11000061035156,49.27000045776367,171.52999877929688,49.970001220703125,169.7899932861328,49.060001373291016,171.3000030517578,49.63999938964844,5235500,16376600
2022-08-08,161.80406188964844,46.31853103637695,170.1999969482422,49.56999969482422,171.47999572753906,49.810001373291016,169.44000244140625,48.939998626708984,171.3000030517578,49.38999938964844,4629800,16071800
